ds,,count,hate_speech,offensive_language,neither,class,tweet,id
c,1058,0,0,0,0,2,Can You Kill the Islamic State? https://t.co/XVI5Ee09H1,8.77298983890166E+017
c,1059,0,0,0,0,2,@MrBrendanCox Indoctrinated men kill due to passages of hatred in Koran.Unstable men retaliate.The buck stops with… https://t.co/U4ENuyhU1C,8.7725590314951E+017
c,1060,0,0,0,0,2,@RollingStone When did someone attack a Muslim?  The Long Island girl was a hoax. So was San Diego. Many others too… https://t.co/lUmS5CYHpI,8.77280102316487E+017
c,1061,0,0,0,0,2,@LT2117 @MumOlsson @General4The @metpoliceuk Supposedly. Daesh would have claimed this attack if the man was Muslim… https://t.co/ZVrGmUA2Dv,8.77254130133291E+017
c,1062,0,0,0,0,2,Gee another Muslim attack. How can you people not see the evil of Muslims/Islam? Wow wow wow wow.... https://t.co/axDg0KINGk,8.77263528171909E+017
c,1063,0,0,0,0,2,@darkhumorgirl So much hype for such garbage.  But now I'm not allowed to hate it since it's a gay icon somehow?,8.77327752633999E+017
c,1064,0,0,0,0,2,Yaya Toure calls for peace after Finsbury Park attack — EXTRA TIME https://t.co/TuBXpXRJTl,8.7718376496266E+017
c,1065,0,0,0,0,2,I'm confused - what is NOT extreme right wing about Islamic terrorism? https://t.co/fpYQTxnwYd,8.77267335597392E+017
c,1066,0,0,0,0,2,#World What we know about London’s Finsbury Park mosque attack suspect Darren Osborne https://t.co/tNwZOqtsLB,8.77190808776184E+017
c,1067,0,0,0,0,2,Non-Muslim attackers get less media coverage than those who claim Islam by @jackmjenkins https://t.co/OA2udXNGKv #journalism #terrorism,8.77176251173278E+017
c,1068,0,0,0,0,2,This is so beautiful I have goosebumps and more thsn a few tears!   God does not teach hate https://t.co/dd1ntMIflw,8.77264706867798E+017
c,1069,0,0,0,0,2,@officiaIwinemom @BryOnTour This was a revenge attack by a mentally ill person who couldn't take anymore Islamic te… https://t.co/1icX9EM6AT,8.77203469555429E+017
c,1070,0,0,0,0,2,Love trumps hate. 🏳️‍🌈 #withlibertyandjusticeforall https://t.co/58sl8PhdiF,8.77327154924577E+017
c,1071,0,0,0,0,2,Surely this is incitement to terrorism. https://t.co/5ZVYoLgjU2,8.77182749228061E+017
c,1072,0,0,0,0,2,Dr.A: Hey you heard about that van attack in London. Dr.Z: Yeah I heard about it this morning.,8.77180718291579E+017
c,1073,0,0,0,0,2,#BREAKING #Migrant #terrorist #BBQ at #brussels #cebtraal meh just another #loser wit... https://t.co/nJBX2U3GMn,8.77273441912578E+017
c,1074,0,0,0,0,2,Muslim Peace March Against Terrorism Attracts More Journalists than Participants https://t.co/DydvoNcIXf https://t.co/lflKIwfO95,8.77178755919225E+017
c,1075,0,0,0,0,2,Finsbury Park terrorist attack: three people remain in critical care https://t.co/SPDbfURUjQ #guardian,8.77215993189237E+017
c,1076,0,0,0,0,2,Black bears kill 2 in Alaska including teen in extreme race https://t.co/c0W0RcRSj6 via @SFGate,8.77212079945593E+017
c,1077,0,0,0,0,2,TrumpCare = Weapon of Mass Destruction created by the GOP to kill off our most vulnerable population: the sick elderly disabled &amp; poor.,8.77249869936722E+017
c,1078,0,0,0,0,2,"The Times faces criticism after labelling #FinsburyPark attacker a “jobless lone wolf” and not a “terrorist."" https://t.co/6lpPW0v4Pd  — R…",8.77188179312423E+017
c,1079,0,0,0,0,2,Great take Joy. Attack the politics of a dude who got shot. Smart. https://t.co/MAG6KdR5yq,8.77202248891335E+017
c,1080,0,0,0,0,2,Independent: Theresa May heckled as she leaves Finsbury Park mosque after terror attack on Muslims https://t.co/jVHrFqMMHA,8.77230198403604E+017
c,1081,0,0,0,0,2,Irony not lost (1871) Klan suppressed as terrorist group later same year NRA was founded. Hmmm.🤔 https://t.co/WdsN8kkOjq,8.77227905528603E+017
c,1082,0,0,0,0,2,@waqas_x @jordanbpeterson Read islamic scriptures check out statistics on islamic terrorism and come back to Eart… https://t.co/b0KzvajuXj,8.77198034786026E+017
c,1083,0,0,0,0,2,@JackRyanJones5 @1u4m4 You must be that Special kind of Stupid. If you understand history Islam has been Evil for… https://t.co/vVnQ28DtBk,8.77179563385729E+017
c,1084,0,0,0,0,2,What we know about London’s Finsbury Park mosque attack suspect Darren Osborne https://t.co/eDusfMlQiR #canada,8.77197237352362E+017
c,1085,0,0,0,0,2,Finsbury Park terror suspect 'tried to kill himself and asked to be sectioned' https://t.co/F3Vj67IMpA,8.77327539277939E+017
c,1086,0,0,0,0,2,Delete the app then boo..... I don't think Snapchat is gonna die over one less person using it lol https://t.co/s0qFRtGdAK,8.77218588012286E+017
c,1087,0,0,0,0,2,#breaking #news Unity but also anger for Finsbury Park's residents after van attack - https://t.co/oPkT2vTCta https://t.co/THPaByfo3E,8.77186672332505E+017
c,1088,0,0,0,0,2,Finsbury Park terror suspect 'tried to kill himself and asked to be sectioned' https://t.co/6LhCooNzCO ^DailyTelegr… https://t.co/2NZJnzskkX,8.77324995633881E+017
c,1089,0,0,0,0,2,"You belittle anti-Muslim hate crimes by denying that they are often motivated by Islamophobia. My ""agenda"" is calli… https://t.co/0HgJHkhABn",8.7725963562709E+017
c,1090,0,0,0,0,2,Muslim Labour MP Calls for Ban on 'Right Wing Extremist Marches' https://t.co/SNvxxm2GQQ via @BreitbartNews,8.77195979040014E+017
c,1091,0,0,0,0,2,Trump Muslim Ban Invokes Fear for Foreigners - https://t.co/CgRzRAqpws https://t.co/0iupoRPtBu,8.7722132190156E+017
c,1092,0,0,0,0,2,@CuteVenomNice @ArmyKeks genrally alot of people die as a result plus islam is beneficial for waking euros up its b… https://t.co/w7PLbqe7zB,8.77326205808124E+017
c,1093,0,0,0,0,2,#FishTale #BuzzFeed Police Are Investigating If The Muslim Teen Who Was Killed In A Road Rage Attack Was Also Raped https://t.co/s76pyxko2k,8.77235068007305E+017
c,1094,0,0,0,0,2,@BBCNews are you now encouraging ISLAMIC TERRORIST ORGANISATIONS? If not he MUST BE SACKED. @MetCC why have you… https://t.co/6QlD3vrgD9,8.7723245738018E+017
c,1095,0,0,0,0,2,They wanna stereotype blacks as a threat to society. Ok but you got other races marrying their own kids and killing their family,8.7729975817977E+017
c,1096,0,0,0,0,2,Otto Warmbier wasn't a Muslim Terrorist or American Traitor so Obama didn't get him out of N. Korea. Obama regime is accountable. #RIPOtto,8.773142203286E+017
c,1097,0,0,0,0,2,"JMo's new film is basically the whole ""white guy is mentally ill so he can't be held accountable for mistaking a Muslim for a terrorist.""",8.77295091785892E+017
c,1098,0,0,0,0,2,Get the facts right.No one knows whether man died from attack yet do they.????? https://t.co/i3CG9upqay,8.77249241890132E+017
c,1099,0,0,0,0,2,Dems are more upset that Steve Bannon called Spicer fat than they are about an Islamic terrorist who just tried to kill people in #Brussels,8.77268163213185E+017
c,1100,0,0,0,0,2,@FoxNews Look @foxnews reporting #terrorist atack!! You only report some. I guess you were sleeping when… https://t.co/exbKPbVtKt,8.77314285772222E+017
c,1101,0,0,0,0,2,I am so sorry.  Pensioner goes to Finsbury Park Mosque to apologise to hero imam over recent terror attack https://t.co/ru5vNzRPkN,8.77324949698073E+017
c,1102,0,0,0,0,2,Hundreds gather for Finsbury Park vigil urging ‘stop the hate and start talking to people’ https://t.co/TTImqQie0d… https://t.co/5HwDVfRBag,8.77293109565981E+017
c,1103,0,0,0,0,2,Brussels train station evacuated man w/'bomb vest' shot by police  @FoxNews DAYS SINCE LAST MUSLIM ATTACK 0000 https://t.co/DQWB6VMEcK,8.77261276774314E+017
c,1104,0,0,0,0,2,@PrisonPlanet Those who interrupt a Islamic terrorist is just being rude and should respect that person's religious teaching. Piers Morgan.,8.77257230629962E+017
c,1105,0,0,0,0,2,@sustinaanford Yes Champs Élysée again against police van. Again. Laws votes elections problem=an attack. New… https://t.co/zjkHj5lbnl,8.77291624652448E+017
c,1106,0,0,0,0,2,@mikelallen6 The only terrorist attack was Finsbury Park MosqueWestminster BrManchester &amp; London Br were incidents she said.,8.771761387911E+017
c,1107,0,0,0,0,2,Stats from @PrisonPlanet video 🚨1263 ppl Died in past 23 days 🚨145 Islamic Terrorist attacks in 25 Days Already needs update=Brussels attack,8.77260251598278E+017
c,1108,0,0,0,0,2,BBC News - Finsbury Park attack: Community's shock at man's arrest https://t.co/5WlecO7cFs,8.77245669735637E+017
c,1109,0,0,0,0,2,"Grid's Humor;) VA police are now saying that the killing of Muslim girl in Sterling was not a hate crime but ""r... https://t.co/qZCO4D2c3u",8.77266525547356E+017
c,1110,0,0,0,0,2,@KinnBigg @NicholasJamesG1 @italiaassante @tariqnasheed Islamic terrorism happens daily . Targeting everyone white… https://t.co/ORqjDpQO5M,8.77252249335902E+017
c,1111,0,0,0,0,2,This father and son escaped serious injury in the #FinsburyPark attack after someone pushed the son out of the van… https://t.co/V6aROBWHn1,8.77212450394866E+017
c,1112,0,0,0,0,2,J.K. Rowling corrected a Finsbury Park attack headline https://t.co/gbz8vWzYDX,8.77181698089386E+017
c,1113,0,0,0,0,2,@guardian Islam terrorist are killing us so why be fearful? Are you nuts?,8.77215320871768E+017
c,1114,0,0,0,0,2,#FinsburyPark - appalling attack on Muslim community - #StandTogether This man showed unbelievable humanity. https://t.co/GEL1fqRYKw,8.77313154535084E+017
c,1115,0,0,0,0,2,@RileyAndTyler @costareports zero. it'll be the evil dems who rigged the race w/ $ from outside GA.  ignore the pot… https://t.co/A0RkNC3eaZ,8.77178482240791E+017
c,1116,0,0,0,0,2,Moscow slams ECHR ruling against LGBT propaganda ban ‘as foreign meddling’: https://t.co/0sLD4CGWbC - TASS #Latest,8.77193921515966E+017
c,1117,0,0,0,0,2,Much #socialmedia #hate re: #transgender folk. Anyone else notice?   #LGBTQ  #trans  @FCDems  @TransLawCenter  @HuffPost  @JohnAvlon  @eqca,8.77246380728881E+017
c,1118,0,0,0,0,2,Just evil people https://t.co/i6OuQSIaCG,8.77226239265837E+017
c,1119,0,0,0,0,2,Retweeted Islam Press (@Islam_Press):  Local mosque leader reacts to attack on Muslims in #London -via... https://t.co/cSeSAfGYMD,8.77182718857105E+017
c,1120,0,0,0,0,2,@PiersMrgan You need to open your eyes 1 attack on muslims and we are all suddenly Islamaphobic. Look at the destruction Islam has given us.,8.77234262558343E+017
c,1121,0,0,0,0,2,It's time to stop sending billion of dollars to countries that hate us☆#islam #muslim #Obama #Hillary #Trump https://t.co/FoXZkj8Pqg,8.77315287598604E+017
c,1122,0,0,0,0,2,Anti-Muslim hate crime surges after Manchester and London Bridge attacks https://t.co/1AjanDPway,8.77238076044493E+017
c,1123,0,0,0,0,2,Donald Trump fails to address terror attack on London mosque and murdered Muslim woman… https://t.co/MGoGh5dSLx,8.77204303638917E+017
c,1124,0,0,0,0,2,BBC News - Finsbury Park attack: Son of hire boss held over Facebook post https://t.co/CySqZ7ASGz,8.77317650782835E+017
c,1125,0,0,0,0,2,You're prejudiced towards Muslims (as evidenced by your numerous articles on anti-Muslim hate group websites). Seem… https://t.co/aO1CrPLw41,8.77315998948495E+017
c,1126,0,0,0,0,2,As #Africa Faces More #Terrorism Experts Point to Saudi-spread of Fundamentalist #Islam https://t.co/dwRkzTNNF6,8.77251696505827E+017
c,1127,0,0,0,0,2,"Another Islamic terrorist attack in Brussels while dcmt push #WorldRefugeeDay &amp; want to bring in even more Muslim ""refugees"" to the west",8.77316758465647E+017
c,1128,0,0,0,0,2,"@piersmorgan 6/ Claims terrorism=""only twisted Islam""=we can't associate terrorism with immigration policy we can… https://t.co/JeabPMgbBQ",8.77204205441663E+017
c,1129,0,0,0,0,2,A Terrorist  Murdered A Muslim Teen After Leaving Mosque 👉 https://t.co/zYLtVKxDDt #BreakingNews #Cnn #FoxNews… https://t.co/K9yRD9CST2,8.7721954302582E+017
c,1130,0,0,0,0,2,This is the number of British people that don't think that Finsbury Park mosque attack was terrorism https://t.co/O6MLmRXgE1,8.77233568254185E+017
c,1131,0,0,0,0,2,Van attack on London Muslims suggests new polarization | London #London https://t.co/Uy0QZpTEvI #London,8.77218658199642E+017
c,1132,0,0,0,0,2,“The Finsbury Park Mosque Attack — Was it Inevitable?” — @younusalgohar https://t.co/PoU56AUi0n https://t.co/EYxpJEVWkE,8.77178441073922E+017
c,1133,0,0,0,0,2,If someone beats me up without knowing I'm gay it's not a hate crime. It's a crime with a victim who happened to be gay.,8.77274666200695E+017
c,1134,0,0,0,0,2,Media needs to define between free speech and hate speech. Put lives at risk to give a platform to bigots like Tommy Robinson #FinsburyPark,8.77248522617328E+017
c,1135,0,0,0,0,2,"@HackneyAbbott Why is #FinsburyPark a terror attack but #Manchester &amp; #LondonBridge only ""incidents""? https://t.co/ijvVz5Lqto",8.77198308405633E+017
c,1136,0,0,0,0,2,British Jewish leaders condemn van attack on Muslim worshippers https://t.co/XPlIV9K39H,8.7727425331748E+017
c,1137,0,0,0,0,2,Brexiteers call it useless red tape but without it people die | Polly Toynbee https://t.co/0NSMfuVo0j,8.77262356593685E+017
c,1138,0,0,0,0,2,Watch live: Vigil held in Finsbury Park as crowds gather to remember terror attack victims https://t.co/hkKldUR2hm https://t.co/s3WTsDnp1N,8.77226314452931E+017
c,1139,0,0,0,0,2,my mental health has been so bad lately i want to die,8.77243142440755E+017
c,1140,0,0,0,0,2,Muslim Peace March Against Terrorism Attracts More Journalists than Participants https://t.co/ernr2jFdbx,8.77191430145319E+017
c,1141,0,0,0,0,2,Finsbury Park Attack Reinforces Terrorist Ideology https://t.co/UTAgNzf0yf https://t.co/erIPD7aDvv,8.77279900738179E+017
c,1142,0,0,0,0,2,@PamelaGeller Sadly humans need more sobering  pics like this for Islamic Doctrine threat to sink in.,8.77258560790462E+017
c,1143,0,0,0,0,2,How London’s Finsbury Park Is Reacting to the Attack https://t.co/k6auA62Gi3 https://t.co/CKVDfXtv04,8.77221798361919E+017
c,1144,0,0,0,0,2,"'Virtual signaler' Piers Morgan rails against Islam ""bigoted lunatic"" critic over London terror attack https://t.co/96y2G6ZrJv via @theblaze",8.77257731496968E+017
c,1145,0,0,0,0,2,when i inevitably die from mental health issues give @netflix a shout out at the funeral bc their shitty representations obvs helped xoxox,8.77278644795834E+017
c,1146,0,0,0,0,2,"as long as it wasn't a ""not a muslim"" waving ISLAMIC TERRORIST FLAGS and threatening to ""KILL JEWS"" eh @metpoliceuk? https://t.co/0gBk96VwTF",8.77213775866331E+017
c,1147,0,0,0,0,2,Black bears kill 2 in Alaska including teen in extreme race https://t.co/xRY4JGgRe4,8.77330181995864E+017
c,1148,0,0,0,0,2,London Muslim Alliance is a group of east end muslim families who stand against terrorism @spencermay https://t.co/vWfsKLeZY2,8.77271764778308E+017
c,1149,0,0,0,0,2,Finsbury Park attack: The 'love will win terror will lose' vigil https://t.co/IayiVHzbMw via @YouTube,8.77258234591142E+017
c,1150,0,0,0,0,2,The Alt-Right hides behind the word criticism. When you propose to ban people and their right to practice their fai… https://t.co/K7RiKUrK9k,8.77189887061111E+017
c,1151,0,0,0,0,2,Media Cries Hate Crime Over Muslim Girl Killed By Illegal Alien in Road Rage | MRCTV https://t.co/NLXNv6DvNN,8.77221364876423E+017
c,1152,0,0,0,0,2,"Yet another Islamic terrorist attack in Brussels today while Liberals keep pushing to bring in even more Muslim ""refugees."" #WorldRefugeeDay",8.77283727344325E+017
c,1153,0,0,0,0,2,@sdelo7 @CanaDean @ChelseaClinton No the problem is that you are a brainwashed  moron.  Islamic  terrorism is prom… https://t.co/os5OMTv8zG,8.7718196005281E+017
c,1154,0,0,0,0,2,Rome Mayor Virginia Raggi wants temporary immigration ban due to influx https://t.co/o0b8cNJfEz via @amermilnews. Well done that woman!,8.77298849370517E+017
c,1155,0,0,0,0,2,@SkyNews Oh fuck off!! Islamic terrorism is on the rise!!!,8.77247444446314E+017
c,1156,0,0,0,0,2,I say go one step further. Designate the Muslim Brotherhood as a Terrorist organisation.  Hamas is MB's Palestinian… https://t.co/rY9tLbEpHo,8.77283075478114E+017
c,1157,0,0,0,0,2,@RexHuppke Of course he wouldn't comment on the Muslim attack. Now if it had been a Muslim attacking white people well you know....,8.77248984376541E+017
c,1158,0,0,0,0,2,People Are Calling Out Media Hypocrisy Following Finsbury Park Attack https://t.co/jHOK9Xp2B1,8.77308916325069E+017
c,1159,0,0,0,0,2,😧 If it was a Muslim he was a terrorist if not a Muslim there was smthg  phycological about the person or intent 2 cause harm. #MosqueAttack,8.771936310772E+017
c,1160,0,0,0,0,2,London attack suspect: Pub fights and anti-Muslim rants https://t.co/7tZgiK3wBB https://t.co/SaSQ27W8x5,8.77265365008618E+017
c,1161,0,0,0,0,2,@TRobinsonNewEra The cynical way the Finsbury Park attack was used to try and shut you up has woken up far more people than were taken in,8.77283819040244E+017
c,1162,0,0,0,0,2,A vigil is held in London at the site of an attack where a van plowed into Muslim worshippers. We are #facebookliv… https://t.co/Clhr0cSlbF,8.77221311046701E+017
c,1163,0,0,0,0,2,"The ""Islamic State"" stooge called ""Grand Mufti"" probably retired with a suitcase of cash. He's an actor and a CIA asset so why kill him?",8.77292633168773E+017
c,1164,0,0,0,0,2,@sophiabotha74 So an issue with Islamophobia after 1 major attack in 20 yrs. But we should live as normal with Isla… https://t.co/nae1uU9ROs,8.77253309844869E+017
c,1165,0,0,0,0,2,After Jerusalem attack US experts warn Islamic State may be coming to Israel https://t.co/9MbeLftB6w via @wordpressdotcom,8.77201249082503E+017
c,1166,0,0,0,0,2,Police Are Investigating If The Muslim Teen Who Was Killed In A Road Rage Attack Was Also Raped -… https://t.co/TPAQgr5GVA,8.77236456514703E+017
c,1167,0,0,0,0,2,does jeffree deserve hate for being a gay male in makeup? no obviously not. but a lot of people don't have a problem with the fact that (c),8.77274962809295E+017
c,1168,0,0,0,0,2,Turns out the person who died at #FinsburyPark was the man who had a heart attack minutes prior to the attack. @Jolovesjuice @PrisonPlanet,8.77205782730871E+017
c,1169,0,0,0,0,2,@sean_spicier @Wanda75245797 Maybe liberals should move to the UK where they can love Islamic terrorist till they d… https://t.co/ftGDsNReaF,8.77277015480709E+017
c,1170,0,0,0,0,2,"The 'terrorism' label is often only applied to cases where the perpetrator is Muslim. And those cases also... https://t.co/HI9MYnAxe0,8.77265429659619E+017
1171,0,0,0,0,2,New story on NPR: Finsbury Park Attack Reinforces Terrorist Ideology https://t.co/PrJRff3S7m,8.77266651720409E+017
1172,0,0,0,0,2,Son of van hire boss in vile Facebook rant after Finsbury Park mosque attack https://t.co/JICYo4oWjb,8.77187643880198E+017
1173,0,0,0,0,2,@TimesNow Whole world is talking about Islamic terrorismand facing day to day,8.77199419824845E+017
1174,0,0,0,0,2,I hate to see a black man bashing black women. We could say so much about y'all but we stand behind y'all right or wrong 🤦🏾‍♀️,8.77198036161745E+017
1175,0,0,0,0,2,Police: Murder of Virginia Muslim Teen by Supposed Illegal Alien was Road Rage not Hate Crime https://t.co/sWQFLbFSH3 via @mikelachance33,8.77292478327538E+017
1176,0,0,0,0,2,BBC News - Finsbury Park attack: Roses for Ramadan worshippers https://t.co/wDCVX19URM,8.77269145540333E+017
1177,0,0,0,0,2,If he has mental health issues? Fine. Fairly irrelevant. But fine. Still a fucking terrorist,8.77214424905523E+017
1178,0,0,0,0,2,How is them being white relevant like AT ALL? When Islamic terrorist attacks happen ppl claim racism and say stop… https://t.co/etXp5rNQyR,8.77319332497326E+017
1179,0,0,0,0,2,Finsbury Park suspect Darren Osborne was ‘troubled’ but ‘no terrorist’ family claims https://t.co/tFcr3FCTMl,8.77174946509836E+017
1180,0,0,0,0,2,we get it y'all hate black people that much and want to die jace fucked maia https://t.co/0fNPHTSJgV,8.77208547670577E+017
1181,0,0,0,0,2,Neighbours say they are shocked that 'normal' family man arrested over Finsbury Park terror attack https://t.co/51CV6YY6SK,8.77208419022889E+017
1182,0,0,0,0,2,@stmeyer007 @alexarbaker No hate toward gays... except when gay emojis are being forced"" on you by Snapchat. Got it. 👍🏻",8.77214155610218E+017
c,1183,0,0,0,0,2,@GraysonMurray @NiceDrewishFela @jjones9 We want the cops to be held accountable no matter who they kill it just s… https://t.co/J8lZMvo7Ef,8.77278539384463E+017
c,1184,0,0,0,0,2,@FoxNews @cnn any Muslim committing a crime is a terrorist but every #whiteman is simply ill right #propaganda is the name.,8.77194878165414E+017
c,1185,0,0,0,0,2,This is the point though With Muhammad in Islam we are Muslims???? So why would they be calling to kill us https://t.co/Mr707B5bpV,8.77222790000235E+017
c,1186,0,0,0,0,2,"TRUSTING STATS FROM ""CAIR"" is like trusting a junkie.  London van attack highlights rise in anti-Muslim violence https://t.co/65NbpXUHCU",8.77315257567511E+017
c,1187,0,0,0,0,2,obama letter threat homosexual https://t.co/8vQZjjYJ9I,8.77189203951583E+017
c,1188,0,0,0,0,2,I am Muslim and people call me terrorist. Do you trust me_ If yes hug me! https://t.co/J5huPgxIms,8.77301791209271E+017
c,1189,0,0,0,0,2,How did they like it?  Finsbury Park terror attack: What we know @CNN https://t.co/CPpm0oerrK,8.77181085033124E+017
c,1190,0,0,0,0,2,I have only once been a victim of hate crime when a Muslim spat at me and cursed me for being jewish.,8.77233912807916E+017
c,1191,0,0,0,0,2,In #Amerikkka it's only considered terrorist hate if the attacker is Muslim. #Amirite @fairfaxpolice? https://t.co/rOJDZJZRXX,8.77226641440866E+017
c,1192,0,0,0,0,2,Trump's agressive EO's are just the start. He is a threat to Women Minorities LGBT Refugees &amp; World Peace. #TheResistance #dumptrump,8.77318935888232E+017
c,1193,0,0,0,0,2,A threat I've not come across before.. https://t.co/1NceYwyS3m,8.77260379931411E+017
c,1194,0,0,0,0,2,TimesNow: The whole world is talking about Islamic terror when you refer to terrorism: GVL Narasimha Rao #UPATerro… https://t.co/TClGNrMfvu,8.77200389556273E+017
c,1195,0,0,0,0,2,Listening to this on @KPCC now and it's startling. Media reporting on #terrorism is deeply imbalanced. https://t.co/SCo7UCC8WR,8.77192518340723E+017
c,1196,0,0,0,0,2,#CAIR: Killing of Muslim teen stirs questions about hate crime prosecutions (Washington Post)  A Muslim civil... https://t.co/WuQIoW9Eri,8.77249405077914E+017
c,1197,0,0,0,0,2,your award is being able to live life without the fear that someone might hurt/kill you because of your sexuality.… https://t.co/PxTRSF6XaI,8.77277372751372E+017
c,1198,0,0,0,0,2,"Belittling real hate crimes that target Muslims is dangerous. And dismissing Islamophobia as ""thought control"" only… https://t.co/BaXgL29FSd",8.77249107953422E+017
c,1199,0,0,0,0,2,Can You #Kill the #Islamic #State? https://t.co/4fKDu81ol2,8.77199223011279E+017
c,1200,0,0,0,0,2,#USA https://t.co/7Ry48vKFkI Muslim Peace March Against Terrorism Attracts More Journalists than Participants https://t.co/oIZQubmMKY,8.77175917940023E+017
c,1201,0,0,0,0,2,Thought police? Man ARRESTED over tweet (yes a TWEET) after Finsbury Park attack https://t.co/krE48wY0lA via @twitchyteam,8.77256924890149E+017
c,1202,0,0,0,0,2,Son of mosque attack van company boss 'wishes they hired out tanks' https://t.co/0BqAWVB4TP,8.77214895145718E+017
c,1203,0,0,0,0,2,RT gbcarr24: TBD Whether Moscow Will Listen - European Court Rules Russia Can No Longer Ban ‘Gay Propaganda’ https://t.co/gOUccJYOGO via d…,8.77249587970527E+017
c,1204,0,0,0,0,2,@HackneyAbbott Yeah more action send them the fuck home and keep Islam and their hate for anything other than Muslims away from my country,8.77254652496142E+017
c,1205,0,0,0,0,2,https://t.co/VoWOEfYPRm Another victim of Islamic terrorism 15yr old Olivia Campbell-Hardy is laid to rest. https://t.co/7yiKKRP2Ln,8.77180024314626E+017
c,1206,0,0,0,0,2,Anti-Muslim hate crime surges after Manchester and London.  Violence is not the way to get rid of Violence.  https://t.co/MIbY3nLTO8,8.77184464253792E+017
c,1207,0,0,0,0,2,Police Are Investigating If The Muslim Teen Who Was Killed In A Road Rage Attack Was Also Raped https://t.co/l1lNiottV4,8.77235404302414E+017
c,1208,0,0,0,0,2,@FoxNews @TuckerCarlson We can always depend on Tucker to Segway fighting terrorism w/fighting transgender existenc… https://t.co/SEZE8x3Dv9,8.77319479587291E+017
c,1209,0,0,0,0,2,Facts are stubborn things. Let's look at a list or Christan or Jewish terror attack for the last 50 years. https://t.co/55s9t57C7c,8.77224718159405E+017
c,1210,0,0,0,0,2,Why We Are Taught To Hate Black People https://t.co/i8s2YKr2ui via @YouTube,8.77289925984625E+017
c,1211,0,0,0,0,2,@philallen02 @Andy_Watt I expect if the march hadn't gone ahead the van attack wouldn't have happened. I recon see… https://t.co/ZtwVnDRiWf,8.77314141849088E+017
c,1212,0,0,0,0,2,#BreakingNews #LatestNews #TrendingNews Finsbury Park attack: Man arrested over tweet https://t.co/wteGfHXjRo,8.77213372365885E+017
c,1213,0,0,0,0,2,kinni00: Muslim Peace March Against Terrorism Attracts More Journalists than Participants https://t.co/NiaxSmEUCW,8.77192254871548E+017
c,1214,0,0,0,0,2,BBC News - Finsbury Park attack: Son of van hire boss arrested over tweet https://t.co/eQsLMC4wwx,8.7721602869402E+017
c,1215,0,0,0,0,2,Meanwhile Mosque with hate speech and encouraging violence........ #MuslimPrivilege #GeorgeOrwell https://t.co/liEvNQy1eM,8.77276444245754E+017
c,1216,0,0,0,0,2,Egypt airstrikes kill 12 Islamic State militants.. https://t.co/bN4w28X7Ye,8.77290669974233E+017
c,1217,0,0,0,0,2,Study on why BLACK men die from prostate cancer more than WHITE men still won't mention vitamin D deficiency a.. https://t.co/PjwPD75Osf,8.77237943857025E+017
c,1218,0,0,0,0,2,"The BBC have reported that the Finsbury Park ""terror"" suspect was heard shouting ""kill all Muslims""Muslim is a terrorist non Muslim insane",8.77215363326394E+017
c,1219,0,0,0,0,2,"@woodruffbets ...is this the Trump administration's way of ""proving"" the travel ban is not anti-Muslim? i.e. ""We discriminate equally...""",8.77258003547869E+017
c,1220,0,0,0,0,2,It's not about free speech. It's about hate speech. Extremists are extremists whatever colour creed or religion. https://t.co/fK3fRNH0Im,8.77238309885555E+017
c,1221,0,0,0,0,2,Muslim leaders have reacted to the attack in Finsbury Park north London with shock condemnation and calls for... https://t.co/D5MApHlOy3,8.77325169236165E+017
c,1222,0,0,0,0,2,"@shawnklahoya @IlmFeed Grow up bih the Quran says ""The human that kill or use any type of bulling against another… https://t.co/v8tI6ilWLh",8.77239159869645E+017
c,1223,0,0,0,0,2,#DarrenOsborne  should claim self-defense like this taxi driver even though it was a terrorist attack https://t.co/e8KMkUkth0,8.77221741743006E+017
c,1224,0,0,0,0,2,London Van Attack: Brave Imam Stopped Assault on Suspect https://t.co/QzOdrijt6b,8.77240167978992E+017
c,1225,0,0,0,0,2,Finsbury Park terror attack: three people remain in critical care https://t.co/Y2uvHQnV9u https://t.co/9sWkZKEtoy,8.77203608965587E+017
c,1226,0,0,0,0,2,Guardian: Anti-Muslim hate crime surges after Manchester and London Bridge attacks https://t.co/ZcPFuReS4E,8.77241656386441E+017
c,1227,0,0,0,0,2,At least they are treating every terrorist equal? 🤦‍♂️ https://t.co/zekYNL9r53,8.77305423795192E+017
c,1228,0,0,0,0,2,#breaking #news Unity but also anger for Finsbury Park's residents after van attack - https://t.co/dW0nQEdBgv https://t.co/vOd9ko9wkB,8.77231867287745E+017
c,1229,0,0,0,0,2,“Half of Americans think Trump’s travel ban was Islamophobic agree with court challenges” by @lalaurenista… https://t.co/HIm5mcHK2R,8.773177748545E+017
c,1230,0,0,0,0,2,Your son is a terrorist. https://t.co/D0K1Uw7ncl,8.77238569517158E+017
c,1231,0,0,0,0,2,"Another Islamic terrorist attack in Brussels while liberals push #WorldRefugeeDay &amp; want to bring in even more Muslim ""refugees"" to the west",8.77258790873289E+017
c,1232,0,0,0,0,2,@MercuryLadyRisa @SkyNews Not seen a group of 100 christians try and kill a Muslim like a group of savages. have se… https://t.co/WEINNwnZhH,8.7721166505343E+017
